restaurant_name,restaurant_ID,restaurant_address,restaurant_tag,rating,price,review_number,unique_reviewer,reviews_Jan_19,reviews_Feb_19,reviews_Mar_19,reviews_Apr_19,reviews_May_19,reviews_Jun_19,reviews_Jul_19,reviews_Aug_19,reviews_Jan_20,reviews_Feb_20,reviews_Mar_20,reviews_Apr_20,reviews_May_20,reviews_Jun_20,reviews_Jul_20,reviews_Aug_20,restaurant_neighborhood,GIS_ID,CT_ID_10,NUM_REST,RATE_REVIEWS,RATE_REVIEWERS,AVG_RATING,PCT_DLRS_1,PCT_DLRS_2,PCT_DLRS_3,PCT_DLRS_4,PCT_DLRS_NA,reviews_Jan_19,reviews_Feb_19,reviews_Mar_19,reviews_Apr_19,reviews_May_19,reviews_Jun_19,reviews_Jul_19,reviews_Aug_19,reviews_Jan_20,reviews_Feb_20,reviews_Mar_20,reviews_Apr_20,reviews_May_20,reviews_Jun_20,reviews_Jul_20,reviews_Aug_20,closed
P & R Ice Cream,2284,"1284 Blue Hill Ave,Mattapan, MA 02126,","Ice Cream & Frozen Yogurt,Caribbean,",3,$ ,35,35,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,Mattapan,1800866000,25025101102,14,14.42857143,14.35714286,3.722772277,0.357142857,0.071428571,0,0,0.571428571,2,2,1,3,3,5,2,0,2,0,1,1,2,4,2,3,FALSE
Picasso Creole Cuisine,2413,"1296 Blue Hill Ave,Mattapan, MA 02126,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mattapan,1800863000,25025101102,14,14.42857143,14.35714286,3.722772277,0.357142857,0.071428571,0,0,0.571428571,2,2,1,3,3,5,2,0,2,0,1,1,2,4,2,3,FALSE
Safari African Restaurant,2688,"1336 Blue Hill Ave,Mattapan, MA 02126,","African,",4.5,$$ ,21,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Mattapan,1800923000,25025101102,14,14.42857143,14.35714286,3.722772277,0.357142857,0.071428571,0,0,0.571428571,2,2,1,3,3,5,2,0,2,0,1,1,2,4,2,3,FALSE
Achilito's Taqueria,51,"38 Hyde Park Ave,Boston, MA 02130,","Mexican,",4,NA,58,58,4,5,3,2,3,1,1,1,0,1,3,3,2,1,2,1,Jamaica Plain,1904633010,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Arboretum Grill,140,"4025 Washington St,Roslindale, MA 02131,","American (Traditional),Pizza,",3,$ ,64,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Roslindale,1902947000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Brassica Kitchen & Cafe,467,"3710 Washington St,Jamaica Plain, MA 02130,","American (New),Cafes,Cocktail Bars,",4.5,$$ ,288,288,5,8,9,7,7,3,6,6,8,6,5,5,9,0,0,5,Jamaica Plain,1103709000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Bukhara Indian Bistro,515,"3698 Washington St,Jamaica Plain, MA 02130,","Indian,",3.5,$$ ,465,465,5,7,5,3,0,2,1,1,0,0,1,0,1,1,2,0,Jamaica Plain,1103715000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Domino's Pizza,1018,"4000 Washington St,Roslindale, MA 02131,","Chicken Wings,Pizza,Sandwiches,",1.5,$ ,35,35,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Roslindale,1903413000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
El Sazon De Las Munecas,1111,"264 Hyde Park Ave,Jamaica Plain, MA 02130,","Mexican,",2.5,$$ ,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamaica Plain,1904839000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Forest Hills Diner,1243,"3696 Washington St,Jamaica Plain, MA 02130,","Diners,Breakfast & Brunch,Sandwiches,",4,$ ,53,53,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,1,Jamaica Plain,1103716000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Forest Hills Pizza,1244,"3722 Washington St,Jamaica Plain, MA 02130,","Pizza,",3.5,$ ,54,54,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Jamaica Plain,1103707000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Guira y Tambora Restaurant,1395,"4014 Washington St,Roslindale, MA 02131,","Dominican,",3,$$ ,32,31,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,Roslindale,1903409000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Mangú,1903,"264 Hyde Park Ave,Boston, MA 02130,","Dominican,",5,NA,9,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Jamaica Plain,1904839000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Oriental House Chinese Restaurant,2266,"3704 Washington St,Jamaica Plain, MA 02130,","Chinese,",2,$ ,31,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamaica Plain,1103712000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Round Two Pizza & Subs,2651,"10 Walk Hill St,Jamaica Plain, MA 02130,","Pizza,Italian,",4,$ ,61,61,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1,Jamaica Plain,1904662000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
The Dogwood,3213,"3712 Washington St,Jamaica Plain, MA 02130,","American (New),Breakfast & Brunch,Pizza,",3.5,$$ ,418,418,1,0,2,1,5,1,1,3,2,2,0,0,0,1,0,0,Jamaica Plain,1103708000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Tikki Masala,3337,"3706 Washington St,Jamaica Plain, MA 02130,","Indian,",4,$$ ,176,176,7,0,1,2,5,0,2,2,3,1,0,3,1,1,0,1,Jamaica Plain,1103711000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
Tostado Sandwich Bar,3369,"3880 Washington St,Roslindale, MA 02131,","Sandwiches,Latin American,Caribbean,",3.5,$ ,31,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Roslindale,1903499000,25025110103,15,118.7333333,118.6666667,3.671252106,0.466666667,0.4,0,0,0.133333333,24,24,23,16,22,10,17,18,13,12,12,11,17,6,4,9,FALSE
La Lechonera Restaurant,1712,"342 Cummins Hwy,Roslindale, MA 02131,","Latin American,Puerto Rican,",4,$ ,42,42,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,Roslindale,1806162000,25025110201,4,65.75,65.75,4.281368821,0.75,0.25,0,0,0,6,5,4,3,3,3,7,8,2,6,1,5,5,7,9,4,FALSE
La Taqueria Taco Bar & Grill,1723,"636 Hyde Park Ave,Roslindale, MA 02131,","Mexican,Desserts,Salad,",4.5,$$ ,170,170,3,5,4,3,3,1,6,7,1,6,1,4,4,7,7,2,Roslindale,1806638000,25025110201,4,65.75,65.75,4.281368821,0.75,0.25,0,0,0,6,5,4,3,3,3,7,8,2,6,1,5,5,7,9,4,FALSE
Mandarin House,1900,"633 Hyde Park Ave,Roslindale, MA 02131,","Chinese,",4,$ ,29,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Roslindale,1806636000,25025110201,4,65.75,65.75,4.281368821,0.75,0.25,0,0,0,6,5,4,3,3,3,7,8,2,6,1,5,5,7,9,4,FALSE
Nicholas Sub & Pizza Shop,2169,"600 Hyde Park Ave,Roslindale, MA 02131,","Pizza,",3.5,$ ,22,22,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Roslindale,1806346000,25025110201,4,65.75,65.75,4.281368821,0.75,0.25,0,0,0,6,5,4,3,3,3,7,8,2,6,1,5,5,7,9,4,FALSE
KFC,1625,"625 American Legion Hwy,Roslindale, MA 02131,","Fast Food,Chicken Wings,Chicken Shop,",2,$ ,10,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Roslindale,1806442000,25025110301,7,25.85714286,25.57142857,2.400552486,0.857142857,0,0,0,0.142857143,2,1,4,4,3,2,2,1,3,3,2,2,1,3,5,1,FALSE
Little Caesars,1799,"628 American Legion Hwy,Roslindale, MA 02131,","Chicken Wings,Pizza,Fast Food,",2.5,$ ,11,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Roslindale,1806505000,25025110301,7,25.85714286,25.57142857,2.400552486,0.857142857,0,0,0,0.142857143,2,1,4,4,3,2,2,1,3,3,2,2,1,3,5,1,FALSE
McDonald's,1964,"718 American Lgn Hwy,Roslindale, MA 02131,","Fast Food,Burgers,Coffee & Tea,",1,$ ,30,30,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,Roslindale,1806516001,25025110301,7,25.85714286,25.57142857,2.400552486,0.857142857,0,0,0,0.142857143,2,1,4,4,3,2,2,1,3,3,2,2,1,3,5,1,FALSE
Perla Del Sur,2387,"456 Hyde Park Ave,Roslindale, MA 02131,","Restaurants,",4.5,NA,6,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Roslindale,1806529000,25025110301,7,25.85714286,25.57142857,2.400552486,0.857142857,0,0,0,0.142857143,2,1,4,4,3,2,2,1,3,3,2,2,1,3,5,1,FALSE
Popeyes Louisiana Kitchen,2466,"710 American Legion Hwy,Roslindale, MA 02131,","Fast Food,Chicken Wings,",3,$ ,44,44,0,0,1,1,0,0,1,0,2,0,0,0,1,1,2,0,Roslindale,1806507002,25025110301,7,25.85714286,25.57142857,2.400552486,0.857142857,0,0,0,0.142857143,2,1,4,4,3,2,2,1,3,3,2,2,1,3,5,1,FALSE
Simco's,2845,"679 Canterbury St,Roslindale, MA 02131,","American (Traditional),Hot Dogs,",3.5,$ ,39,37,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,Roslindale,1806505000,25025110301,7,25.85714286,25.57142857,2.400552486,0.857142857,0,0,0,0.142857143,2,1,4,4,3,2,2,1,3,3,2,2,1,3,5,1,FALSE
Wendy's,3510,"530 American Legion Highway,Roslindale, MA 02131,","Fast Food,Burgers,",1.5,$ ,41,41,0,1,1,0,1,1,1,1,0,0,1,0,0,2,1,0,Roslindale,1806577000,25025110301,7,25.85714286,25.57142857,2.400552486,0.857142857,0,0,0,0.142857143,2,1,4,4,3,2,2,1,3,3,2,2,1,3,5,1,FALSE
Dragon Chef East,1042,"4198 Washington St,Roslindale, MA 02131,","Chinese,",2.5,$ ,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Roslindale,1903096000,25025110401,2,32.5,32.5,3.192307692,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,FALSE
Roslindale House of Pizza,2648,"4168 Washington St,Roslindale, MA 02131,","Pizza,",3.5,$ ,45,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Roslindale,1903124000,25025110401,2,32.5,32.5,3.192307692,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,FALSE
Bani Restaurant,260,"4541 Washington St,Roslindale, MA 02131,","Latin American,Dominican,",3.5,$$ ,17,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Roslindale,2000565000,25025110501,2,46,45.5,3.092391304,0,1,0,0,0,1,1,3,1,1,0,1,3,0,1,0,1,0,2,0,1,FALSE
Stash's Pizza,2915,"330 Belgrade Ave,Roslindale, MA 02131,","Pizza,Sandwiches,Salad,",3,$$ ,75,74,1,1,3,1,1,0,1,2,0,1,0,1,0,2,0,1,Roslindale,2001579000,25025110501,2,46,45.5,3.092391304,0,1,0,0,0,1,1,3,1,1,0,1,3,0,1,0,1,0,2,0,1,FALSE
Birch Street Bistro,345,"14 Birch St,Roslindale, MA 02131,","American (New),Cocktail Bars,French,",4,$$ ,150,149,1,0,0,0,1,2,0,2,1,1,1,1,0,0,0,0,Roslindale,2000088000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Blue Star Restaurant,376,"11 Corinth St,Roslindale, MA 02131,","Diners,Breakfast & Brunch,",3.5,$ ,85,85,0,0,2,0,0,2,0,0,1,0,1,0,1,1,0,0,Roslindale,2000136000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Delfino,970,"754 South St,Roslindale, MA 02131,","Italian,",4,$$ ,288,288,3,3,3,2,2,0,1,4,2,4,2,1,2,0,0,0,Roslindale,2000091000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Effie's Kitchen,1082,"37 Poplar St,Roslindale, MA 02131,","Greek,",4.5,$ ,72,72,1,1,1,0,0,0,0,1,2,0,0,0,2,0,1,0,Roslindale,2000098000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Fornax Bread Company,1246,"27 Corinth St,Roslindale, MA 02131,","Bakeries,Sandwiches,Salad,",4,$ ,163,163,0,0,1,0,1,1,2,3,1,2,0,0,0,1,0,0,Roslindale,2000100000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Golden House,1337,"4403 Washington St,Roslindale, MA 02131,","Chinese,",4,$ ,48,48,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,Roslindale,2000411000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Imperial Kitchen,1523,"50 Corinth St,Roslindale, MA 02131,","Chinese,",2.5,$$ ,59,59,0,0,1,0,0,0,3,3,0,3,1,0,0,0,2,0,Roslindale,2000079000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
J J Brannelly's,1548,"4432 Washington St,Roslindale, MA 02131,","Pubs,American (Traditional),",4,$$ ,18,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Roslindale,1805104000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Jimmies Cafe,1585,"48 Corinth St,Roslindale, MA 02131,","Sandwiches,Ice Cream & Frozen Yogurt,Hot Dogs,",3.5,$ ,57,57,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,Roslindale,2000079000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Las Palmas Restaurant,1738,"4337 Washington St,Roslindale, MA 02131,","Latin American,Spanish,Dominican,",4,NA,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Roslindale,2000358000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
PS Gourmet Coffee,2296,"4252 Washington St,Boston, MA 02131,","Coffee & Tea,Breakfast & Brunch,",3.5,$ ,42,42,1,0,0,2,1,0,2,1,2,0,2,0,0,0,0,0,Roslindale,1804489000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Pleasant Cafe & Restaurant,2450,"4515 Washington St,Roslindale, MA 02131,","Pizza,Cafes,",3.5,$$ ,169,169,2,2,2,1,1,0,0,1,1,2,2,0,2,0,1,0,Roslindale,2000537000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Romano's Pizzeria and Taqueria,2637,"4249 Washington St,Roslindale, MA 02131,","Pizza,Mexican,American (Traditional),",3.5,$ ,76,76,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,Roslindale,2000038000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Roslindale Fish Market,2647,"39 Poplar St,Roslindale, MA 02131,","Seafood Markets,Grocery,Greek,",4.5,$$ ,36,36,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Roslindale,2000099000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Rustica Pizza,2671,"146 - 148 Belgrade Ave,Roslindale, MA 02131,","Pizza,",3,$$ ,75,75,0,0,2,1,1,0,1,3,0,0,0,0,0,0,0,0,Roslindale,2000290000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Shaking Seafood,2808,"19 Poplar St,Roslindale, MA 02131,","Seafood,",4.5,NA,67,67,10,9,7,2,8,7,1,6,0,2,1,1,0,0,1,1,Roslindale,2000098000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Sophia's Grotto,2874,"22R Birch St,Roslindale, MA 02131,","Italian,Spanish,",4,$$ ,325,324,3,1,1,3,2,2,4,1,1,4,1,3,1,1,4,0,Roslindale,2000087000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Subway,2975,"4238-4244 Washington St,Roslindale, MA 02131,","Sandwiches,",3.5,$ ,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roslindale,1904222000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Tony's Market,3354,"4381 Washington St,Roslindale, MA 02131,","Grocery,Delis,Butcher,",5,$$ ,49,49,1,0,0,0,2,1,1,1,1,1,1,2,0,0,4,0,Roslindale,2000408000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Triple Eatery,3387,"77 Cummins Hwy,Roslindale, MA 02131,","Chinese,",3,$ ,51,51,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,Roslindale,1904179000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Village Sushi & Grill,3475,"14 Corinth St,Roslindale, MA 02131,","Sushi Bars,Japanese,Korean,",4,$$ ,158,158,1,0,2,0,1,0,2,2,1,2,1,0,0,1,1,0,Roslindale,2000087000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
Checkmate Cafe,717,"902 S St,Roslindale, MA 02131,","Pizza,",3.5,$ ,49,49,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,Roslindale,2000140000,25025110502,22,93.18181818,93.09090909,3.844634146,0.454545455,0.454545455,0,0,0.090909091,25,18,23,12,23,16,17,32,19,24,15,8,12,5,16,3,FALSE
A & N Pizza,34,"1409 Centre St,West Roxbury, MA 02132,","Pizza,",3.5,$ ,66,66,0,0,1,1,0,0,1,0,1,1,2,0,1,0,0,0,West Roxbury,2004530000,25025110601,2,77,77,3.785714286,1,0,0,0,0,0,0,2,3,2,1,2,0,1,1,2,0,3,0,0,0,FALSE
Yucatan Tacos,3592,"1417 Centre St,West Roxbury, MA 02132,","Mexican,",4,$ ,88,88,0,0,1,2,2,1,1,0,0,0,0,0,2,0,0,0,West Roxbury,2004531000,25025110601,2,77,77,3.785714286,1,0,0,0,0,0,0,2,3,2,1,2,0,1,1,2,0,3,0,0,0,FALSE
753 South,27,"753 South St,Roslindale, MA 02131,","Bars,American (Traditional),",4.5,$$ ,83,83,1,2,1,2,1,3,1,2,1,1,3,0,0,1,0,0,Roslindale,2000033000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
Exodus Bagels,1143,"2 McCraw St,Roslindale, MA 02131,","Bagels,Sandwiches,",4.5,$ ,26,26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,Roslindale,2001398000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
Green T Coffee Shop,1382,"873 South St,Roslindale, MA 02131,","Coffee & Tea,Breakfast & Brunch,Sandwiches,",3.5,$ ,61,61,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,Roslindale,2005467000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
Harry's All American Breakfast,1433,"1420 Centre St,Roslindale, MA 02131,","Breakfast & Brunch,",3.5,$ ,136,136,1,0,3,4,1,0,1,0,1,0,0,1,1,1,2,1,Roslindale,2005120000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
Hong Kong 888 Cafe,1475,"888 South St,Roslindale, MA 02131,","Chinese,",4,$ ,120,120,1,2,2,1,2,1,1,2,2,3,0,1,0,1,2,0,Roslindale,2005548000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
Kelleher's Bar & Grille,1646,"1410 Centre St,Roslindale, MA 02131,","Bars,Burgers,American (Traditional),",4,$$ ,37,37,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,Roslindale,2005120000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
Napper Tandy's,2121,"4195 Washington St,Roslindale, MA 02131,","Irish,Bars,Burgers,",3.5,$$ ,71,71,0,0,2,0,1,2,0,0,2,1,0,0,0,0,0,0,Roslindale,2000009000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
Shanti Restaurant - Roslindale,2813,"4197 Washington St,Roslindale, MA 02131,","Indian,",4,$$ ,151,151,1,1,1,0,1,0,1,3,2,3,1,0,3,2,1,1,Roslindale,2000010000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
Tasty Thai,3100,"153 Belgrade Ave,Roslindale, MA 02131,","Thai,",4,NA,106,106,4,1,5,5,2,2,0,5,3,2,2,6,0,1,0,0,Roslindale,2000271000,25025110607,9,87.88888889,87.88888889,3.899494311,0.444444444,0.444444444,0,0,0.111111111,9,7,16,14,8,9,4,15,11,10,7,9,5,7,6,3,FALSE
711 Grille,23,"711 Centre St,Jamaica Plain, MA 02130,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamaica Plain,1901877000,25025120103,11,134.4545455,134.4545455,3.842123056,0.181818182,0.545454545,0,0,0.272727273,24,14,20,20,35,34,29,29,13,21,13,6,8,11,11,10,FALSE
Carrot Flower,664,"703 Centre St,Boston, MA 02130,","Juice Bars & Smoothies,Acai Bowls,Vegan,",4.5,NA,36,36,1,1,1,3,1,0,2,4,2,0,2,0,0,0,2,0,Jamaica Plain,1901877000,25025120103,11,134.4545455,134.4545455,3.842123056,0.181818182,0.545454545,0,0,0.272727273,24,14,20,20,35,34,29,29,13,21,13,6,8,11,11,10,FALSE
Casa Verde,672,"711 Centre St,Jamaica Plain, MA 02130,","Mexican,",3,$$ ,191,191,3,3,3,4,3,1,5,4,0,2,1,0,0,1,0,1,Jamaica Plain,1901877000,25025120103,11,134.4545455,134.4545455,3.842123056,0.181818182,0.545454545,0,0,0.272727273,24,14,20,20,35,34,29,29,13,21,13,6,8,11,11,10,FALSE
Costello's Bistro,874,"723 Centre St,Jamaica Plain, MA 02130,","Restaurants,",1,NA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jamaica Plain,1901879000,25025120103,11,134.4545455,134.4545455,3.842123056,0.181818182,0.545454545,0,0,0.272727273,24,14,20,20,35,34,29,29,13,21,13,6,8,11,11,10,FALSE
JP Licks,1557,"659 Center St,Jamaica Plain, MA 02130,","Ice Cream & Frozen Yogurt,Coffee & Tea,Kosher,",4,$ ,344,344,1,0,0,1,5,2,5,4,1,1,0,1,0,1,1,1,Jamaica Plain,1901891000,25025120103,11,134.4545455,134.4545455,3.842123056,0.181818182,0.545454545,0,0,0.272727273,24,14,20,20,35,34,29,29,13,21,13,6,8,11,11,10,FALSE
Jamaica Plain House of Pizza,1568,"775 Centre St,Jamaica Plain, MA 02130,","Pizza,",4,$ ,92,92,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,Jamaica Plain,1901823000,25025120103,11,134.4545455,134.4545455,3.842123056,0.181818182,0.545454545,0,0,0.272727273,24,14,20,20,35,34,29,29,13,21,13,6,8,11,11,10,FALSE
Little Dipper,1800,"669 Centre St,Boston, MA 02130,","Breakfast & Brunch,Burgers,American (Traditional),",4.5,$$ ,75,75,5,2,1,6,4,5,1,3,2,5,3,0,0,0,1,0,Jamaica Plain,1901892000,25025120103,11,134.4545455,134.4545455,3.842123056,0.181818182,0.545454545,0,0,0.272727273,24,14,20,20,35,34,29,29,13,21,13,6,8,11,11,10,FALSE
